"strain"	"replicate"	"age.at.death"	"rupture"
"strain"	"replicate"	"age.at.death"	"rupture"
"1159"	"eu-31"	1	23	0
"1160"	"eu-31"	2	18	2
"1160"	"eu-31"	2	18	2
"1161"	"eu-31"	2	18	2
"1161"	"eu-31"	2	18	2
"1162"	"eu-31"	2	18	2
"1162"	"eu-31"	2	18	2
"1163"	"eu-31"	2	18	2
"1163"	"eu-31"	2	18	2
"1164"	"eu-31"	2	18	2
"1164"	"eu-31"	2	18	2
"1165"	"eu-31"	2	18	2
"1165"	"eu-31"	2	18	2
"1166"	"eu-31"	2	18	2
"1166"	"eu-31"	2	18	2
"1167"	"eu-31"	2	18	2
"1167"	"eu-31"	2	18	2
"1168"	"eu-31"	2	18	2
"1168"	"eu-31"	2	18	2
"1169"	"eu-31"	2	18	2
"1169"	"eu-31"	2	18	2
"1170"	"eu-31"	2	18	2
"1170"	"eu-31"	2	18	2
"1171"	"eu-31"	2	18	2
"1171"	"eu-31"	2	18	2
"1172"	"eu-31"	2	20	2
"1172"	"eu-31"	2	20	2
"1173"	"eu-31"	2	18	3
"1173"	"eu-31"	2	18	3
"1174"	"eu-31"	2	18	3
"1174"	"eu-31"	2	18	3
"1175"	"eu-31"	2	18	3
"1175"	"eu-31"	2	18	3
"1176"	"eu-31"	2	18	3
"1176"	"eu-31"	2	18	3
"1177"	"eu-31"	2	18	3
"1177"	"eu-31"	2	18	3
"1178"	"eu-31"	2	18	3
"1178"	"eu-31"	2	18	3
"1179"	"eu-31"	2	18	3
"1179"	"eu-31"	2	18	3
"1180"	"eu-31"	2	18	3
"1180"	"eu-31"	2	18	3
"1181"	"eu-31"	2	18	3
"1181"	"eu-31"	2	18	3
"1182"	"eu-31"	2	18	3
"1182"	"eu-31"	2	18	3
"1183"	"eu-31"	2	18	3
"1183"	"eu-31"	2	18	3
"1184"	"eu-31"	2	18	3
"1184"	"eu-31"	2	18	3
"1185"	"eu-31"	2	18	3
"1185"	"eu-31"	2	18	3
"1186"	"eu-31"	2	18	3
"1186"	"eu-31"	2	18	3
"1187"	"eu-31"	2	18	3
"1187"	"eu-31"	2	18	3
"1188"	"eu-31"	2	18	3
"1188"	"eu-31"	2	18	3
"1189"	"eu-31"	2	18	3
"1189"	"eu-31"	2	18	3
"1190"	"eu-31"	2	18	3
"1190"	"eu-31"	2	18	3
"1191"	"eu-31"	2	18	3
"1191"	"eu-31"	2	18	3
"1192"	"eu-31"	2	18	3
"1192"	"eu-31"	2	18	3
"1193"	"eu-31"	2	18	3
"1193"	"eu-31"	2	18	3
"1194"	"eu-31"	2	18	3
"1194"	"eu-31"	2	18	3
"1195"	"eu-31"	2	18	3
"1195"	"eu-31"	2	18	3
"1196"	"eu-31"	2	18	3
"1196"	"eu-31"	2	18	3
"1197"	"eu-31"	2	18	3
"1197"	"eu-31"	2	18	3
"1198"	"eu-31"	2	18	3
"1198"	"eu-31"	2	18	3
"1199"	"eu-31"	2	18	3
"1199"	"eu-31"	2	18	3
"1200"	"eu-31"	2	18	3
"1200"	"eu-31"	2	18	3
"1201"	"eu-31"	2	18	3
"1201"	"eu-31"	2	18	3
"1202"	"eu-31"	2	18	3
"1202"	"eu-31"	2	18	3
"1203"	"eu-31"	2	18	3
"1203"	"eu-31"	2	18	3
"1204"	"eu-31"	2	18	3
"1204"	"eu-31"	2	18	3
"1205"	"eu-31"	2	18	3
"1205"	"eu-31"	2	18	3
"1206"	"eu-31"	2	18	3
"1206"	"eu-31"	2	18	3
"1207"	"eu-31"	2	18	3
"1207"	"eu-31"	2	18	3
"1208"	"eu-31"	2	18	3
"1208"	"eu-31"	2	18	3
"1209"	"eu-31"	2	18	3
"1209"	"eu-31"	2	18	3
"1210"	"eu-31"	2	18	3
"1210"	"eu-31"	2	18	3
"1211"	"eu-31"	2	18	3
"1211"	"eu-31"	2	18	3
"1212"	"eu-31"	2	18	3
"1212"	"eu-31"	2	18	3
"1213"	"eu-31"	2	20	3
"1213"	"eu-31"	2	20	3
"1214"	"eu-31"	2	20	3
"1214"	"eu-31"	2	20	3
"1215"	"eu-31"	2	20	3
"1215"	"eu-31"	2	20	3
"1216"	"eu-31"	2	20	3
"1216"	"eu-31"	2	20	3
"1217"	"eu-31"	2	20	3
"1217"	"eu-31"	2	20	3
"1218"	"eu-31"	2	20	3
"1218"	"eu-31"	2	20	3
"1219"	"eu-31"	2	20	3
"1219"	"eu-31"	2	20	3
"1220"	"eu-31"	2	20	3
"1220"	"eu-31"	2	20	3
"1221"	"cep-1"	1	18	0
"1221"	"cep-1"	1	18	0
"1222"	"cep-1"	1	18	0
"1222"	"cep-1"	1	18	0
"1223"	"cep-1"	1	18	0
"1223"	"cep-1"	1	18	0
"1224"	"cep-1"	1	18	0
"1224"	"cep-1"	1	18	0
"1225"	"cep-1"	1	18	0
"1225"	"cep-1"	1	18	0
"1226"	"cep-1"	1	18	0
"1226"	"cep-1"	1	18	0
"1227"	"cep-1"	1	18	0
"1227"	"cep-1"	1	18	0
"1228"	"cep-1"	1	18	0
"1228"	"cep-1"	1	18	0
"1229"	"cep-1"	1	18	0
"1229"	"cep-1"	1	18	0
"1230"	"cep-1"	1	20	0
"1230"	"cep-1"	1	20	0
"1231"	"cep-1"	1	20	0
"1231"	"cep-1"	1	20	0
"1232"	"cep-1"	1	20	0
"1232"	"cep-1"	1	20	0
"1233"	"cep-1"	1	20	0
"1233"	"cep-1"	1	20	0
"1234"	"cep-1"	1	20	0
"1234"	"cep-1"	1	20	0
"1235"	"cep-1"	1	20	0
"1235"	"cep-1"	1	20	0
"1236"	"cep-1"	1	20	0
"1236"	"cep-1"	1	20	0
"1237"	"cep-1"	1	20	0
"1237"	"cep-1"	1	20	0
"1238"	"cep-1"	1	20	0
"1238"	"cep-1"	1	20	0
"1239"	"cep-1"	1	20	0
"1239"	"cep-1"	1	20	0
"1240"	"cep-1"	1	20	0
"1240"	"cep-1"	1	20	0
"1241"	"cep-1"	1	20	0
"1241"	"cep-1"	1	20	0
"1242"	"cep-1"	1	20	0
"1242"	"cep-1"	1	20	0
"1243"	"cep-1"	1	20	0
"1243"	"cep-1"	1	20	0
"1244"	"cep-1"	1	20	0
"1244"	"cep-1"	1	20	0
"1245"	"cep-1"	1	20	0
"1245"	"cep-1"	1	20	0
"1246"	"cep-1"	1	23	0
"1246"	"cep-1"	1	23	0
"1247"	"cep-1"	1	23	0
"1247"	"cep-1"	1	23	0
"1248"	"cep-1"	1	23	0
"1248"	"cep-1"	1	23	0
"1249"	"cep-1"	1	23	0
"1249"	"cep-1"	1	23	0
"1250"	"cep-1"	1	23	0
"1250"	"cep-1"	1	23	0
"1251"	"cep-1"	1	23	0
"1251"	"cep-1"	1	23	0
"1252"	"cep-1"	1	23	0
"1252"	"cep-1"	1	23	0
"1253"	"cep-1"	1	23	0
"1253"	"cep-1"	1	23	0
"1254"	"cep-1"	1	23	0
"1254"	"cep-1"	1	23	0
"1255"	"cep-1"	1	23	0
"1255"	"cep-1"	1	23	0
"1256"	"cep-1"	1	23	0
"1256"	"cep-1"	1	23	0
"1257"	"cep-1"	1	23	0
"1257"	"cep-1"	1	23	0
"1258"	"cep-1"	1	23	0
"1258"	"cep-1"	1	23	0
"1259"	"cep-1"	1	23	0
"1259"	"cep-1"	1	23	0
"1260"	"cep-1"	1	23	0
"1260"	"cep-1"	1	23	0
"1261"	"cep-1"	1	23	0
"1261"	"cep-1"	1	23	0
"1262"	"cep-1"	1	23	0
"1262"	"cep-1"	1	23	0
"1263"	"cep-1"	1	23	0
"1263"	"cep-1"	1	23	0
"1264"	"cep-1"	1	23	0
"1264"	"cep-1"	1	23	0
"1265"	"cep-1"	1	23	0
"1265"	"cep-1"	1	23	0
"1266"	"cep-1"	1	23	0
"1266"	"cep-1"	1	23	0
"1267"	"cep-1"	1	23	0
"1267"	"cep-1"	1	23	0
"1268"	"cep-1"	1	23	0
"1268"	"cep-1"	1	23	0
"1269"	"cep-1"	1	23	0
"1269"	"cep-1"	1	23	0
"1270"	"cep-1"	1	23	0
"1270"	"cep-1"	1	23	0
"1271"	"cep-1"	1	23	0
"1271"	"cep-1"	1	23	0
"1272"	"cep-1"	1	23	0
"1272"	"cep-1"	1	23	0
"1273"	"cep-1"	1	23	0
"1273"	"cep-1"	1	23	0
"1274"	"cep-1"	1	23	0
"1274"	"cep-1"	1	23	0
"1275"	"cep-1"	1	23	0
"1275"	"cep-1"	1	23	0
"1276"	"cep-1"	1	23	0
"1276"	"cep-1"	1	23	0
"1277"	"cep-1"	1	23	0
"1277"	"cep-1"	1	23	0
"1278"	"cep-1"	1	23	0
"1278"	"cep-1"	1	23	0
"1279"	"cep-1"	1	23	0
"1279"	"cep-1"	1	23	0
"1280"	"cep-1"	1	23	0
"1280"	"cep-1"	1	23	0
"1281"	"cep-1"	1	23	0
"1281"	"cep-1"	1	23	0
"1282"	"cep-1"	1	23	0
"1282"	"cep-1"	1	23	0
"1283"	"cep-1"	1	23	0
"1283"	"cep-1"	1	23	0
"1284"	"cep-1"	1	23	0
"1284"	"cep-1"	1	23	0
"1285"	"cep-1"	1	23	0
"1285"	"cep-1"	1	23	0
"1286"	"cep-1"	1	23	0
"1286"	"cep-1"	1	23	0
"1287"	"cep-1"	1	25	0
"1287"	"cep-1"	1	25	0
"1288"	"cep-1"	1	25	0
"1288"	"cep-1"	1	25	0
"1289"	"cep-1"	1	25	0
"1289"	"cep-1"	1	25	0
"1290"	"cep-1"	1	25	0
"1290"	"cep-1"	1	25	0
"1291"	"cep-1"	1	25	0
"1291"	"cep-1"	1	25	0
"1292"	"cep-1"	1	25	0
"1292"	"cep-1"	1	25	0
"1293"	"cep-1"	1	25	0
"1293"	"cep-1"	1	25	0
"1294"	"cep-1"	1	25	0
"1294"	"cep-1"	1	25	0
"1295"	"cep-1"	1	27	0
"1295"	"cep-1"	1	27	0
"1296"	"cep-1"	1	18	2
"1296"	"cep-1"	1	18	2
"1297"	"cep-1"	1	20	2
"1297"	"cep-1"	1	20	2
"1298"	"cep-1"	1	20	2
"1298"	"cep-1"	1	20	2
"1299"	"cep-1"	1	18	3
"1299"	"cep-1"	1	18	3
"1300"	"cep-1"	1	18	3
"1300"	"cep-1"	1	18	3
"1301"	"cep-1"	1	18	3
"1301"	"cep-1"	1	18	3
"1302"	"cep-1"	1	18	3
"1302"	"cep-1"	1	18	3
"1303"	"cep-1"	1	18	3
"1303"	"cep-1"	1	18	3
"1304"	"cep-1"	1	18	3
"1304"	"cep-1"	1	18	3
"1305"	"cep-1"	1	18	3
"1305"	"cep-1"	1	18	3
"1306"	"cep-1"	1	18	3
"1306"	"cep-1"	1	18	3
"1307"	"cep-1"	1	18	3
"1307"	"cep-1"	1	18	3
"1308"	"cep-1"	1	18	3
"1308"	"cep-1"	1	18	3
"1309"	"cep-1"	1	20	3
"1309"	"cep-1"	1	20	3
"1310"	"cep-1"	1	20	3
"1310"	"cep-1"	1	20	3
"1311"	"cep-1"	1	23	3
"1311"	"cep-1"	1	23	3
"1312"	"cep-1"	1	23	3
"1312"	"cep-1"	1	23	3
"1313"	"cep-1"	1	23	3
"1313"	"cep-1"	1	23	3
"1314"	"cep-1"	1	18	0
"1314"	"cep-1"	1	18	0
"1315"	"cep-1"	1	18	0
"1315"	"cep-1"	1	18	0
"1316"	"cep-1"	1	18	0
"1316"	"cep-1"	1	18	0
"1317"	"cep-1"	1	18	0
"1317"	"cep-1"	1	18	0
"1318"	"cep-1"	1	18	0
"1318"	"cep-1"	1	18	0
"1319"	"cep-1"	1	18	0
"1319"	"cep-1"	1	18	0
"1320"	"cep-1"	1	18	0
"1320"	"cep-1"	1	18	0
"1321"	"cep-1"	1	18	0
"1321"	"cep-1"	1	18	0
"1322"	"cep-1"	1	18	0
"1322"	"cep-1"	1	18	0
"1323"	"cep-1"	1	18	0
"1323"	"cep-1"	1	18	0
"1324"	"cep-1"	1	18	0
"1324"	"cep-1"	1	18	0
"1325"	"cep-1"	1	20	0
"1325"	"cep-1"	1	20	0
"1326"	"cep-1"	1	20	0
"1326"	"cep-1"	1	20	0
"1327"	"cep-1"	1	20	0
"1327"	"cep-1"	1	20	0
"1328"	"cep-1"	1	20	0
"1328"	"cep-1"	1	20	0
"1329"	"cep-1"	1	20	0
"1329"	"cep-1"	1	20	0
"1330"	"cep-1"	1	20	0
"1330"	"cep-1"	1	20	0
"1331"	"cep-1"	1	20	0
"1331"	"cep-1"	1	20	0
"1332"	"cep-1"	1	20	0
"1332"	"cep-1"	1	20	0
"1333"	"cep-1"	1	20	0
"1333"	"cep-1"	1	20	0
"1334"	"cep-1"	1	20	0
"1334"	"cep-1"	1	20	0
"1335"	"cep-1"	1	20	0
"1335"	"cep-1"	1	20	0
"1336"	"cep-1"	1	20	0
"1336"	"cep-1"	1	20	0
"1337"	"cep-1"	1	20	0
"1337"	"cep-1"	1	20	0
"1338"	"cep-1"	1	20	0
"1338"	"cep-1"	1	20	0
"1339"	"cep-1"	1	20	0
"1339"	"cep-1"	1	20	0
"1340"	"cep-1"	1	20	0
"1340"	"cep-1"	1	20	0
"1341"	"cep-1"	1	23	0
"1341"	"cep-1"	1	23	0
"1342"	"cep-1"	1	23	0
"1342"	"cep-1"	1	23	0
"1343"	"cep-1"	1	23	0
"1343"	"cep-1"	1	23	0
"1344"	"cep-1"	1	23	0
"1344"	"cep-1"	1	23	0
"1345"	"cep-1"	1	23	0
"1345"	"cep-1"	1	23	0
"1346"	"cep-1"	1	23	0
"1346"	"cep-1"	1	23	0
"1347"	"cep-1"	1	23	0
"1347"	"cep-1"	1	23	0
"1348"	"cep-1"	1	23	0
"1348"	"cep-1"	1	23	0
"1349"	"cep-1"	1	23	0
"1349"	"cep-1"	1	23	0
"1350"	"cep-1"	1	23	0
"1350"	"cep-1"	1	23	0
"1351"	"cep-1"	1	23	0
"1351"	"cep-1"	1	23	0
"1352"	"cep-1"	1	23	0
"1352"	"cep-1"	1	23	0
"1353"	"cep-1"	1	23	0
"1353"	"cep-1"	1	23	0
"1354"	"cep-1"	1	23	0
"1354"	"cep-1"	1	23	0
"1355"	"cep-1"	1	23	0
"1355"	"cep-1"	1	23	0
"1356"	"cep-1"	1	23	0
"1356"	"cep-1"	1	23	0
"1357"	"cep-1"	1	23	0
"1357"	"cep-1"	1	23	0
"1358"	"cep-1"	1	23	0
"1358"	"cep-1"	1	23	0
"1359"	"cep-1"	1	23	0
"1359"	"cep-1"	1	23	0
"1360"	"cep-1"	1	23	0
"1360"	"cep-1"	1	23	0
"1361"	"cep-1"	1	23	0
"1361"	"cep-1"	1	23	0
"1362"	"cep-1"	1	23	0
"1362"	"cep-1"	1	23	0
"1363"	"cep-1"	1	23	0
"1363"	"cep-1"	1	23	0
"1364"	"cep-1"	1	23	0
"1364"	"cep-1"	1	23	0
"1365"	"cep-1"	1	23	0
"1365"	"cep-1"	1	23	0
"1366"	"cep-1"	1	23	0
"1366"	"cep-1"	1	23	0
"1367"	"cep-1"	1	23	0
"1367"	"cep-1"	1	23	0
"1368"	"cep-1"	1	23	0
"1368"	"cep-1"	1	23	0
"1369"	"cep-1"	1	23	0
"1369"	"cep-1"	1	23	0
"1370"	"cep-1"	1	25	0
"1370"	"cep-1"	1	25	0
"1371"	"cep-1"	1	25	0
"1371"	"cep-1"	1	25	0
"1372"	"cep-1"	1	25	0
"1372"	"cep-1"	1	25	0
"1373"	"cep-1"	1	25	0
"1373"	"cep-1"	1	25	0
"1374"	"cep-1"	1	25	0
"1374"	"cep-1"	1	25	0
"1375"	"cep-1"	1	25	0
"1375"	"cep-1"	1	25	0
"1376"	"cep-1"	1	25	0
"1376"	"cep-1"	1	25	0
"1377"	"cep-1"	1	25	0
"1377"	"cep-1"	1	25	0
"1378"	"cep-1"	1	25	0
"1378"	"cep-1"	1	25	0
"1379"	"cep-1"	1	27	0
"1379"	"cep-1"	1	27	0
"1380"	"cep-1"	1	27	0
"1380"	"cep-1"	1	27	0
"1381"	"cep-1"	1	32	0
"1381"	"cep-1"	1	32	0
"1382"	"cep-1"	1	32	0
"1382"	"cep-1"	1	32	0
"1383"	"cep-1"	2	18	2
"1383"	"cep-1"	2	18	2
"1384"	"cep-1"	2	18	2
"1384"	"cep-1"	2	18	2
"1385"	"cep-1"	2	18	2
"1385"	"cep-1"	2	18	2
"1386"	"cep-1"	2	18	2
"1386"	"cep-1"	2	18	2
"1387"	"cep-1"	2	18	2
"1387"	"cep-1"	2	18	2
"1388"	"cep-1"	2	18	2
"1388"	"cep-1"	2	18	2
"1389"	"cep-1"	2	18	2
"1389"	"cep-1"	2	18	2
"1390"	"cep-1"	2	18	2
"1390"	"cep-1"	2	18	2
"1391"	"cep-1"	2	32	2
"1391"	"cep-1"	2	32	2
"1392"	"cep-1"	2	18	3
"1392"	"cep-1"	2	18	3
"1393"	"cep-1"	2	18	3
"1393"	"cep-1"	2	18	3
"1394"	"cep-1"	2	18	3
"1394"	"cep-1"	2	18	3
"1395"	"cep-1"	2	18	3
"1395"	"cep-1"	2	18	3
"1396"	"cep-1"	2	18	3
"1396"	"cep-1"	2	18	3
"1397"	"cep-1"	2	18	3
"1397"	"cep-1"	2	18	3
"1398"	"cep-1"	2	18	3
"1398"	"cep-1"	2	18	3
"1399"	"cep-1"	2	18	3
"1399"	"cep-1"	2	18	3
"1400"	"cep-1"	2	18	3
"1400"	"cep-1"	2	18	3
"1401"	"cep-1"	2	18	3
"1401"	"cep-1"	2	18	3
"1402"	"cep-1"	2	18	3
"1402"	"cep-1"	2	18	3
"1403"	"cep-1"	2	18	3
"1403"	"cep-1"	2	18	3
"1404"	"cep-1"	2	18	3
"1404"	"cep-1"	2	18	3
"1405"	"cep-1"	2	18	3
"1405"	"cep-1"	2	18	3
"1406"	"cep-1"	2	18	3
"1406"	"cep-1"	2	18	3
"1407"	"cep-1"	2	18	3
"1407"	"cep-1"	2	18	3
"1408"	"cep-1"	2	18	3
"1408"	"cep-1"	2	18	3
"1409"	"cep-1"	2	18	3
"1409"	"cep-1"	2	18	3
"1410"	"cep-1"	2	18	3
"1410"	"cep-1"	2	18	3
"1411"	"cep-1"	2	20	3
"1411"	"cep-1"	2	20	3
"1412"	"cep-1"	2	20	3
"1412"	"cep-1"	2	20	3
"1413"	"cep-1"	2	20	3
"1413"	"cep-1"	2	20	3
"1414"	"cep-1"	2	23	3
"1414"	"cep-1"	2	23	3
"1415"	"cep-1"	2	23	3
"1415"	"cep-1"	2	23	3
"1416"	"cep-1"	2	27	3
"1416"	"cep-1"	2	27	3
"1417"	"tyr-2"	1	18	0
"1417"	"tyr-2"	1	18	0
"1418"	"tyr-2"	1	18	0
"1418"	"tyr-2"	1	18	0
"1419"	"tyr-2"	1	18	0
"1419"	"tyr-2"	1	18	0
"1420"	"tyr-2"	1	18	0
"1420"	"tyr-2"	1	18	0
"1421"	"tyr-2"	1	18	0
"1421"	"tyr-2"	1	18	0
"1422"	"tyr-2"	1	18	0
"1422"	"tyr-2"	1	18	0
"1423"	"tyr-2"	1	18	0
"1423"	"tyr-2"	1	18	0
"1424"	"tyr-2"	1	18	0
"1424"	"tyr-2"	1	18	0
"1425"	"tyr-2"	1	18	0
"1425"	"tyr-2"	1	18	0
"1426"	"tyr-2"	1	18	0
"1426"	"tyr-2"	1	18	0
"1427"	"tyr-2"	1	18	0
"1427"	"tyr-2"	1	18	0
"1428"	"tyr-2"	1	18	0
"1428"	"tyr-2"	1	18	0
"1429"	"tyr-2"	1	18	0
"1429"	"tyr-2"	1	18	0
"1430"	"tyr-2"	1	18	0
"1430"	"tyr-2"	1	18	0
"1431"	"tyr-2"	1	18	0
"1431"	"tyr-2"	1	18	0
"1432"	"tyr-2"	1	18	0
"1432"	"tyr-2"	1	18	0
"1433"	"tyr-2"	1	18	0
"1433"	"tyr-2"	1	18	0
"1434"	"tyr-2"	1	18	0
"1434"	"tyr-2"	1	18	0
"1435"	"tyr-2"	1	18	0
"1435"	"tyr-2"	1	18	0
"1436"	"tyr-2"	1	18	0
"1436"	"tyr-2"	1	18	0
"1437"	"tyr-2"	1	18	0
"1437"	"tyr-2"	1	18	0
"1438"	"tyr-2"	1	18	0
"1438"	"tyr-2"	1	18	0
"1439"	"tyr-2"	1	18	0
"1439"	"tyr-2"	1	18	0
"1440"	"tyr-2"	1	18	0
"1440"	"tyr-2"	1	18	0
"1441"	"tyr-2"	1	18	0
"1441"	"tyr-2"	1	18	0
"1442"	"tyr-2"	1	18	0
"1442"	"tyr-2"	1	18	0
"1443"	"tyr-2"	1	18	0
"1443"	"tyr-2"	1	18	0
"1444"	"tyr-2"	1	20	0
"1444"	"tyr-2"	1	20	0
"1445"	"tyr-2"	1	20	0
"1445"	"tyr-2"	1	20	0
"1446"	"tyr-2"	1	20	0
"1446"	"tyr-2"	1	20	0
"1447"	"tyr-2"	1	20	0
"1447"	"tyr-2"	1	20	0
"1448"	"tyr-2"	1	20	0
"1448"	"tyr-2"	1	20	0
"1449"	"tyr-2"	1	20	0
"1449"	"tyr-2"	1	20	0
"1450"	"tyr-2"	1	20	0
"1450"	"tyr-2"	1	20	0
"1451"	"tyr-2"	1	20	0
"1451"	"tyr-2"	1	20	0
"1452"	"tyr-2"	1	20	0
"1452"	"tyr-2"	1	20	0
"1453"	"tyr-2"	1	20	0
"1453"	"tyr-2"	1	20	0
"1454"	"tyr-2"	1	20	0
"1454"	"tyr-2"	1	20	0
"1455"	"tyr-2"	1	20	0
"1455"	"tyr-2"	1	20	0
"1456"	"tyr-2"	1	20	0
"1456"	"tyr-2"	1	20	0
"1457"	"tyr-2"	1	20	0
"1457"	"tyr-2"	1	20	0
"1458"	"tyr-2"	1	20	0
"1458"	"tyr-2"	1	20	0
"1459"	"tyr-2"	1	20	0
"1459"	"tyr-2"	1	20	0
"1460"	"tyr-2"	1	23	0
"1460"	"tyr-2"	1	23	0
"1461"	"tyr-2"	1	23	0
"1461"	"tyr-2"	1	23	0
"1462"	"tyr-2"	1	23	0
"1462"	"tyr-2"	1	23	0
"1463"	"tyr-2"	1	23	0
"1463"	"tyr-2"	1	23	0
"1464"	"tyr-2"	1	23	0
"1464"	"tyr-2"	1	23	0
"1465"	"tyr-2"	1	23	0
"1465"	"tyr-2"	1	23	0
"1466"	"tyr-2"	1	23	0
"1466"	"tyr-2"	1	23	0
"1467"	"tyr-2"	1	23	0
"1467"	"tyr-2"	1	23	0
"1468"	"tyr-2"	1	23	0
"1468"	"tyr-2"	1	23	0
"1469"	"tyr-2"	1	23	0
"1469"	"tyr-2"	1	23	0
"1470"	"tyr-2"	1	23	0
"1470"	"tyr-2"	1	23	0
"1471"	"tyr-2"	1	23	0
"1471"	"tyr-2"	1	23	0
"1472"	"tyr-2"	1	23	0
"1472"	"tyr-2"	1	23	0
"1473"	"tyr-2"	1	23	0
"1473"	"tyr-2"	1	23	0
"1474"	"tyr-2"	1	23	0
"1474"	"tyr-2"	1	23	0
"1475"	"tyr-2"	1	23	0
"1475"	"tyr-2"	1	23	0
"1476"	"tyr-2"	1	23	0
"1476"	"tyr-2"	1	23	0
"1477"	"tyr-2"	1	23	0
"1477"	"tyr-2"	1	23	0
"1478"	"tyr-2"	1	23	0
"1478"	"tyr-2"	1	23	0
"1479"	"tyr-2"	1	23	0
"1479"	"tyr-2"	1	23	0
"1480"	"tyr-2"	1	23	0
"1480"	"tyr-2"	1	23	0
"1481"	"tyr-2"	1	23	0
"1481"	"tyr-2"	1	23	0
"1482"	"tyr-2"	1	23	0
"1482"	"tyr-2"	1	23	0
"1483"	"tyr-2"	1	23	0
"1483"	"tyr-2"	1	23	0
"1484"	"tyr-2"	1	23	0
"1484"	"tyr-2"	1	23	0
"1485"	"tyr-2"	1	23	0
"1485"	"tyr-2"	1	23	0
"1486"	"tyr-2"	1	23	0
"1486"	"tyr-2"	1	23	0
"1487"	"tyr-2"	1	23	0
"1487"	"tyr-2"	1	23	0
"1488"	"tyr-2"	1	23	0
"1488"	"tyr-2"	1	23	0
"1489"	"tyr-2"	1	23	0
"1489"	"tyr-2"	1	23	0
"1490"	"tyr-2"	1	23	0
"1490"	"tyr-2"	1	23	0
"1491"	"tyr-2"	1	23	0
"1491"	"tyr-2"	1	23	0
"1492"	"tyr-2"	1	25	0
"1492"	"tyr-2"	1	25	0
"1493"	"tyr-2"	1	25	0
"1493"	"tyr-2"	1	25	0
"1494"	"tyr-2"	1	25	0
"1494"	"tyr-2"	1	25	0
"1495"	"tyr-2"	1	25	0
"1495"	"tyr-2"	1	25	0
"1496"	"tyr-2"	1	25	0
"1496"	"tyr-2"	1	25	0
"1497"	"tyr-2"	1	25	0
"1497"	"tyr-2"	1	25	0
"1498"	"tyr-2"	1	25	0
"1498"	"tyr-2"	1	25	0
"1499"	"tyr-2"	1	25	0
"1499"	"tyr-2"	1	25	0
"1500"	"tyr-2"	1	27	0
"1500"	"tyr-2"	1	27	0
"1501"	"tyr-2"	1	18	2
"1501"	"tyr-2"	1	18	2
"1502"	"tyr-2"	1	18	2
"1502"	"tyr-2"	1	18	2
"1503"	"tyr-2"	1	18	2
"1503"	"tyr-2"	1	18	2
"1504"	"tyr-2"	1	18	2
"1504"	"tyr-2"	1	18	2
"1505"	"tyr-2"	1	18	2
"1505"	"tyr-2"	1	18	2
"1506"	"tyr-2"	1	20	2
"1506"	"tyr-2"	1	20	2
"1507"	"tyr-2"	1	20	2
"1507"	"tyr-2"	1	20	2
"1508"	"tyr-2"	1	20	2
"1508"	"tyr-2"	1	20	2
"1509"	"tyr-2"	1	20	2
"1509"	"tyr-2"	1	20	2
"1510"	"tyr-2"	1	20	2
"1510"	"tyr-2"	1	20	2
"1511"	"tyr-2"	1	27	2
"1511"	"tyr-2"	1	27	2
"1512"	"tyr-2"	1	18	3
"1512"	"tyr-2"	1	18	3
"1513"	"tyr-2"	1	18	3
"1513"	"tyr-2"	1	18	3
"1514"	"tyr-2"	1	18	0
"1514"	"tyr-2"	1	18	0
"1515"	"tyr-2"	1	18	0
"1515"	"tyr-2"	1	18	0
"1516"	"tyr-2"	1	18	0
"1516"	"tyr-2"	1	18	0
"1517"	"tyr-2"	1	18	0
"1517"	"tyr-2"	1	18	0
"1518"	"tyr-2"	1	18	0
"1518"	"tyr-2"	1	18	0
"1519"	"tyr-2"	1	18	0
"1519"	"tyr-2"	1	18	0
"1520"	"tyr-2"	1	18	0
"1520"	"tyr-2"	1	18	0
"1521"	"tyr-2"	1	18	0
"1521"	"tyr-2"	1	18	0
"1522"	"tyr-2"	1	18	0
"1522"	"tyr-2"	1	18	0
"1523"	"tyr-2"	1	18	0
"1523"	"tyr-2"	1	18	0
"1524"	"tyr-2"	1	18	0
"1524"	"tyr-2"	1	18	0
"1525"	"tyr-2"	1	18	0
"1525"	"tyr-2"	1	18	0
"1526"	"tyr-2"	1	18	0
"1526"	"tyr-2"	1	18	0
"1527"	"tyr-2"	1	18	0
"1527"	"tyr-2"	1	18	0
"1528"	"tyr-2"	1	18	0
"1528"	"tyr-2"	1	18	0
"1529"	"tyr-2"	1	18	0
"1529"	"tyr-2"	1	18	0
"1530"	"tyr-2"	1	18	0
"1530"	"tyr-2"	1	18	0
"1531"	"tyr-2"	1	18	0
"1531"	"tyr-2"	1	18	0
"1532"	"tyr-2"	1	18	0
"1532"	"tyr-2"	1	18	0
"1533"	"tyr-2"	1	18	0
"1533"	"tyr-2"	1	18	0
"1534"	"tyr-2"	1	18	0
"1534"	"tyr-2"	1	18	0
"1535"	"tyr-2"	1	18	0
"1535"	"tyr-2"	1	18	0
"1536"	"tyr-2"	1	18	0
"1536"	"tyr-2"	1	18	0
"1537"	"tyr-2"	1	18	0
"1537"	"tyr-2"	1	18	0
"1538"	"tyr-2"	1	18	0
"1538"	"tyr-2"	1	18	0
"1539"	"tyr-2"	1	18	0
"1539"	"tyr-2"	1	18	0
